,fsk_rssi,voltage,current,altitude,latitude,longitude,tas,gps_used,fix_type,satellites_num,roll,yaw,pitch,motor_status,imu_status,gps_status,cgps_used,press_compass_status,f_mode,gps_pos_used,vehicle_type,error_flags1,gps_accH
20141101 21:29:58:318,-54,12.5,0,2.44,37.015198,-76.299255,0,TRUE,3,18,-0.89,46.56,-0.03,15,97,1,1,21,16,FALSE,2,0,0.45
20141101 21:29:58:334,-54,12.5,0,2.44,37.015198,-76.299255,0,TRUE,3,18,-0.89,46.57,-0.02,15,97,1,1,21,8,FALSE,2,0,0.45
20141101 21:29:58:427,-56,12.5,0,2.45,37.015198,-76.299255,0,TRUE,3,18,-0.89,46.57,-0.02,15,97,1,1,21,8,FALSE,2,0,0.45
20141101 21:29:58:443,-55,12.5,0,2.45,37.015198,-76.299255,0.041231055,TRUE,3,18,-0.89,46.58,-0.02,15,97,1,1,21,8,FALSE,2,0,0.45
20141101 21:29:58:456,-53,12.4,0,2.42,37.015198,-76.299255,0.041231055,TRUE,3,18,-0.89,46.57,-0.02,15,97,1,1,21,8,FALSE,2,0,0.45
20141101 21:29:58:469,-53,12.4,0,2.41,37.015198,-76.299255,0.041231055,TRUE,3,18,-0.9,46.53,-0.02,15,97,1,1,21,8,FALSE,2,0,0.45
20141101 21:29:58:493,-55,12.4,0,2.44,37.015198,-76.299255,0.041231055,TRUE,3,18,-0.88,46.57,-0.02,15,97,1,1,21,8,FALSE,2,0,0.45
20141101 21:29:58:540,-52,12.4,0,2.46,37.015198,-76.299255,2.5203173,TRUE,3,18,-0.91,46.57,-0.03,15,97,1,1,21,8,FALSE,2,0,0.45
20141101 21:29:58:579,-53,12.4,0,2.46,37.015198,-76.299255,0.05656854,TRUE,3,18,-0.9,46.57,0,15,97,1,1,21,8,FALSE,2,0,0.45
20141101 21:29:58:635,-54,12.4,0,2.47,37.015198,-76.299255,0.05656854,TRUE,3,18,-0.9,46.59,0.01,15,97,1,1,21,8,FALSE,2,0,0.45
20141101 21:29:58:670,-54,12.4,0,2.48,37.015198,-76.299255,0.04,TRUE,3,18,-0.9,46.56,-0.06,15,97,1,1,21,8,FALSE,2,0,0.45
20141101 21:29:58:717,-58,12.4,0,2.47,37.015198,-76.299255,0,TRUE,3,18,-0.9,46.54,-0.08,15,97,1,1,21,8,FALSE,2,0,0.45
20141101 21:29:58:769,-56,12.4,0,2.48,37.015198,-76.299255,0,TRUE,3,18,-0.9,46.6,-0.03,15,97,1,1,21,8,FALSE,2,0,0.45
20141101 21:29:58:804,-60,12.3,0,2.47,37.015198,-76.299255,0,TRUE,3,18,-0.91,46.53,-0.01,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:58:828,-59,12.3,0,2.45,37.015198,-76.299255,0,TRUE,3,18,-0.86,46.47,-0.09,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:58:856,-58,12.3,0,2.43,37.015198,-76.299255,2.5600781,TRUE,3,18,-0.92,46.43,-0.13,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:58:897,-57,12.3,0,2.4,37.015198,-76.299255,0.022360679,TRUE,3,18,-0.87,46.44,-0.14,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:58:948,-61,12.3,0,2.38,37.015198,-76.299255,0.022360679,TRUE,3,18,-0.91,46.44,-0.14,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:59:000,-58,12.4,0,2.35,37.015198,-76.299255,0.022360679,TRUE,3,18,-0.9,46.45,-0.09,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:59:039,-58,12.4,0,2.35,37.015198,-76.299255,0.022360679,TRUE,3,18,-0.89,46.45,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:59:109,-59,12.4,0,2.32,37.015198,-76.299255,2.5507057,TRUE,3,18,-0.89,46.45,-0.09,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:59:134,-60,12.4,0,2.3,37.015198,-76.299255,0.0781025,TRUE,3,18,-0.89,46.46,-0.11,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:59:166,-55,12.4,0,2.3,37.015198,-76.299255,0.0781025,TRUE,3,18,-0.89,46.46,-0.12,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:59:197,-58,12.4,0,2.31,37.015198,-76.299255,0.0781025,TRUE,3,18,-0.89,46.46,-0.1,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:59:419,-63,12.4,0,2.29,37.015198,-76.299255,2.51,TRUE,3,18,-0.89,46.48,-0.09,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:59:649,-60,12.4,0,2.27,37.015198,-76.299255,2.5300198,TRUE,3,18,-0.89,46.49,-0.1,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:59:720,-58,12.4,0,2.28,37.015198,-76.299255,0.022360679,TRUE,3,18,-0.89,46.5,-0.12,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:59:784,-56,12.4,0,2.28,37.015198,-76.299255,0.022360679,TRUE,3,18,-0.88,46.49,-0.08,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:29:59:827,-57,12.4,0,2.27,37.015198,-76.299255,0.022360679,TRUE,3,18,-0.88,46.49,-0.09,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:00:346,-68,12.4,0,2.31,37.015198,-76.299255,0.036055513,TRUE,3,18,-0.88,46.48,-0.08,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:00:470,-68,12.4,0,2.31,37.015198,-76.299255,0.036055513,TRUE,3,18,-0.88,46.48,-0.08,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:00:540,-82,12.4,0,2.34,37.015198,-76.299255,0.02828427,TRUE,3,18,-0.88,46.5,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:00:906,-62,12.4,0,2.34,37.015198,-76.299255,2.541594,TRUE,3,18,-0.87,46.5,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:00:951,-63,12.4,0,2.38,37.015198,-76.299255,0.09055385,TRUE,3,18,-0.87,46.5,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:00:990,-63,12.4,0,2.39,37.015198,-76.299255,0.09055385,TRUE,3,18,-0.87,46.51,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:01:088,-66,12.4,0,2.39,37.015198,-76.299255,0.09055385,TRUE,3,18,-0.88,46.51,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:01:098,-64,12.4,0,2.38,37.015198,-76.299255,0.02,TRUE,3,18,-0.87,46.51,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:01:135,-61,12.4,0,2.38,37.015198,-76.299255,0.02,TRUE,3,18,-0.87,46.51,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:01:639,-55,12.4,0,2.35,37.015198,-76.299255,0.022360679,TRUE,3,18,-0.88,46.55,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:01:693,-54,12.4,0,2.36,37.015198,-76.299255,0.022360679,TRUE,3,18,-0.88,46.55,-0.08,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:01:749,-54,12.4,0,2.36,37.015198,-76.299255,0.022360679,TRUE,3,18,-0.88,46.55,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:01:798,-52,12.4,0,2.36,37.015198,-76.299255,0.022360679,TRUE,3,18,-0.88,46.55,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:01:835,-51,12.4,0,2.37,37.015198,-76.299255,0.022360679,TRUE,3,18,-0.88,46.53,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:01:866,-52,12.4,0,2.39,37.015198,-76.299255,0.01,TRUE,3,18,-0.87,46.53,-0.08,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:01:896,-51,12.4,0,2.39,37.015198,-76.299255,0.01,TRUE,3,18,-0.87,46.53,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:01:934,-51,12.4,0,2.38,37.015198,-76.299255,0.01,TRUE,3,18,-0.87,46.53,-0.05,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:01:987,-51,12.4,0,2.38,37.015198,-76.299255,0.01,TRUE,3,18,-0.88,46.54,-0.03,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:034,-51,12.4,0,2.4,37.015198,-76.299255,0.01,TRUE,3,18,-0.87,46.54,-0.05,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:110,-52,12.4,0,2.39,37.015198,-76.299255,2.5500195,TRUE,3,18,-0.87,46.53,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:136,-52,12.4,0,2.38,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.87,46.54,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:181,-53,12.4,0,2.39,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.88,46.54,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:217,-54,12.4,0,2.4,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.88,46.54,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:244,-52,12.4,0,2.41,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.88,46.55,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:273,-53,12.4,0,2.43,37.015198,-76.299255,2.5300198,TRUE,3,18,-0.88,46.55,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:316,-53,12.4,0,2.45,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.88,46.55,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:360,-53,12.4,0,2.45,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.88,46.55,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:390,-55,12.4,0,2.45,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.87,46.55,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:420,-55,12.4,0,2.44,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.87,46.55,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:454,-55,12.4,0,2.42,37.015198,-76.299255,0.03,TRUE,3,18,-0.87,46.55,-0.08,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:490,-54,12.4,0,2.43,37.015198,-76.299255,0.03,TRUE,3,18,-0.88,46.55,-0.08,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:568,-55,12.4,0,2.43,37.015198,-76.299255,0.03,TRUE,3,18,-0.88,46.55,-0.03,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:667,-56,12.4,0,2.43,37.015198,-76.299255,0.03,TRUE,3,18,-0.88,46.55,-0.04,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:706,-57,12.4,0,2.44,37.015198,-76.299255,2.5300198,TRUE,3,18,-0.88,46.55,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:756,-61,12.4,0,2.43,37.015198,-76.299255,0.01,TRUE,3,18,-0.88,46.56,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:779,-66,12.4,0,2.43,37.015198,-76.299255,0.01,TRUE,3,18,-0.87,46.56,-0.04,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:837,-67,12.4,0,2.43,37.015198,-76.299255,0.01,TRUE,3,18,-0.88,46.55,-0.05,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:852,-58,12.4,0,2.42,37.015198,-76.299255,0.01,TRUE,3,18,-0.88,46.56,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:902,-63,12.4,0,2.4,37.015198,-76.299255,2.5601757,TRUE,3,18,-0.87,46.56,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:918,-63,12.4,0,2.41,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.87,46.55,-0.04,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:941,-59,12.4,0,2.41,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.87,46.55,-0.04,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:02:975,-61,12.4,0,2.39,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.87,46.55,-0.06,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:03:017,-62,12.4,0,2.4,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.88,46.56,-0.07,15,97,1,1,21,3,FALSE,2,0,0.45
20141101 21:30:03:405,-61,12.4,0,2.4,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.88,46.56,-0.06,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:415,-63,12.4,0,2.4,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.88,46.56,-0.06,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:431,-66,12.4,0,2.4,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.87,46.55,-0.07,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:445,-64,12.4,0,2.4,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.87,46.56,-0.08,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:464,-69,12.4,0,2.39,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.88,46.56,-0.07,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:474,-63,12.4,0,2.38,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.88,46.56,-0.05,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:495,-65,12.4,0,2.36,37.015198,-76.299255,0.036055513,TRUE,3,18,-0.87,46.56,-0.05,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:513,-69,12.4,0,2.35,37.015198,-76.299255,0.036055513,TRUE,3,18,-0.88,46.56,-0.07,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:581,-73,12.4,0,2.37,37.015198,-76.299255,0.036055513,TRUE,3,18,-0.88,46.56,-0.05,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:591,-67,12.4,0,2.37,37.015198,-76.299255,0.036055513,TRUE,3,18,-0.87,46.55,-0.02,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:600,-67,12.4,0,2.38,37.015198,-76.299255,0.014142135,TRUE,3,18,-0.86,46.55,-0.02,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:635,-78,12.4,0,2.38,37.015198,-76.299255,0.014142135,TRUE,3,18,-0.87,46.56,-0.07,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:683,-66,12.4,0,2.4,37.015198,-76.299255,0.014142135,TRUE,3,18,-0.88,46.55,-0.06,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:820,-69,12.4,0,2.42,37.015198,-76.299255,0.041231055,TRUE,3,18,-0.88,46.57,-0.02,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:849,-63,12.4,0,2.43,37.015198,-76.299255,0.041231055,TRUE,3,18,-0.87,46.57,-0.05,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:913,-64,12.4,0,2.43,37.015198,-76.299255,0.041231055,TRUE,3,18,-0.87,46.57,-0.06,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:930,-67,12.4,0,2.42,37.015198,-76.299255,0.041231055,TRUE,3,18,-0.87,46.57,-0.04,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:947,-64,12.4,0,2.43,37.015198,-76.299255,0.041231055,TRUE,3,18,-0.87,46.57,-0.01,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:970,-63,12.4,0,2.42,37.015198,-76.299255,2.5500195,TRUE,3,18,-0.88,46.58,-0.01,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:03:981,-71,12.4,0,2.43,37.015198,-76.299255,0.01,TRUE,3,18,-0.88,46.58,-0.05,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:032,-65,12.4,0,2.43,37.015198,-76.299255,0.01,TRUE,3,18,-0.88,46.58,-0.07,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:047,-71,12.4,0,2.42,37.015198,-76.299255,0.01,TRUE,3,18,-0.88,46.59,-0.05,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:057,-71,12.4,0,2.42,37.015198,-76.299255,0.01,TRUE,3,18,-0.88,46.59,-0.03,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:120,-69,12.4,0,2.43,37.015198,-76.299255,0.01,TRUE,3,18,-0.88,46.58,-0.04,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:139,-69,12.4,0,2.43,37.015198,-76.299255,0.01,TRUE,3,18,-0.88,46.58,-0.06,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:168,-69,12.4,0,2.44,37.015198,-76.299255,0.01,TRUE,3,18,-0.88,46.58,-0.05,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:193,-72,12.4,0,2.42,37.015198,-76.299255,0.01,TRUE,3,18,-0.88,46.59,-0.03,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:227,-69,12.4,0,2.43,37.015198,-76.299255,0.01,TRUE,3,18,-0.88,46.59,-0.03,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:256,-67,12.4,0,2.44,37.015198,-76.299255,0,TRUE,3,18,-0.87,46.58,-0.04,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:299,-66,12.4,0,2.43,37.015198,-76.299255,0,TRUE,3,18,-0.87,46.58,-0.06,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:337,-66,12.4,0,2.43,37.015198,-76.299255,0,TRUE,3,18,-0.88,46.57,-0.04,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:536,-66,12.4,0,2.42,37.015198,-76.299255,2.56,TRUE,3,18,-0.87,46.57,-0.05,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:776,-71,12.4,0,2.42,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.87,46.58,-0.01,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:808,-68,12.4,0,2.42,37.015198,-76.299255,0.042426407,TRUE,3,18,-0.88,46.59,-0.03,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:896,-68,12.4,0,2.4,37.015198,-76.299255,0.02828427,TRUE,3,18,-0.87,46.58,-0.06,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:04:965,-70,12.4,0,2.4,37.015198,-76.299255,0.02828427,TRUE,3,18,-0.88,46.59,-0.03,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:05:476,-78,12.4,0,2.51,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.88,46.57,-0.04,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:05:511,-69,12.4,0,2.5,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.86,46.57,-0.01,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:05:567,-65,12.4,0,2.5,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.88,46.54,0,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:05:648,-77,12.3,0,2.48,37.015198,-76.299255,0.031622775,TRUE,3,18,-0.88,46.5,-0.04,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:06:095,-57,12.1,0,2.15,37.015198,-76.299255,2.5500195,TRUE,3,18,-0.86,46.39,-0.14,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:06:110,-57,12.1,0,1.62,37.015198,-76.299255,0.022360679,TRUE,3,18,-0.49,46.49,-0.04,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:06:154,-58,12.1,0,1.52,37.015198,-76.299255,0.022360679,TRUE,3,18,0.09,46.63,0.19,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:06:183,-52,12.1,0,1.44,37.015198,-76.299255,0.022360679,TRUE,3,18,0.56,46.8,0.54,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:06:218,-51,12.1,0,1.36,37.015198,-76.299255,0.022360679,TRUE,3,18,0.97,47.01,0.86,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:06:258,-51,12.1,0,1.31,37.015198,-76.299255,0.044721358,TRUE,3,18,1.19,47.24,1.22,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:06:788,-49,12.2,0,1.94,37.015198,-76.299255,0.24698178,TRUE,3,18,-1.52,48.16,2.26,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:06:825,-51,12.2,0,1.99,37.015198,-76.299255,0.24698178,TRUE,3,18,-1.83,48.16,3.26,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:06:873,-50,12.2,0,2.08,37.015198,-76.299255,0.17262676,TRUE,3,18,-2.15,48.21,4.99,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:06:915,-49,12.2,0,2.14,37.015198,-76.299255,0.17262676,TRUE,3,18,-2.27,48.22,6.05,15,97,1,1,21,3,FALSE,2,0,0.5
20141101 21:30:06:959,-48,12.2,0,2.18,37.015198,-76.299255,0.17262676,TRUE,3,18,-2.27,48.24,6.94,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:06:990,-49,12.2,0,2.21,37.015198,-76.299255,0.17262676,TRUE,3,18,-2.37,48.23,7.58,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:074,-49,12.2,0,2.25,37.015198,-76.299255,0.17262676,TRUE,3,18,-2.38,48.27,7.98,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:156,-51,12.2,0,2.29,37.015198,-76.299255,0.117047,TRUE,3,18,-2.34,48.3,8.02,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:169,-52,12.2,0,2.34,37.015198,-76.299255,0.117047,TRUE,3,18,-2.36,48.33,7.96,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:190,-54,12.2,0,2.37,37.015198,-76.299255,0.117047,TRUE,3,18,-2.31,48.35,7.7,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:221,-64,12.1,0,2.4,37.015198,-76.299255,0.117047,TRUE,3,18,-2.25,48.38,7.28,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:243,-63,12.1,0,2.42,37.015198,-76.299255,0.117047,TRUE,3,18,-1.95,48.44,6.72,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:284,-55,12.1,0,2.43,37.015198,-76.299255,0.050990198,TRUE,3,18,-1.46,48.53,6.04,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:314,-53,12.1,0,2.42,37.015198,-76.299255,0.050990198,TRUE,3,18,-0.78,48.67,5.31,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:359,-54,12.1,0,2.41,37.015198,-76.299255,0.050990198,TRUE,3,18,-0.18,48.87,4.7,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:396,-53,12.1,0,2.38,37.015198,-76.299255,0.050990198,TRUE,3,18,0.38,49.03,4.28,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:432,-50,12.1,0,2.35,37.015198,-76.299255,0.050990198,TRUE,3,18,0.75,49.15,3.87,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:477,-49,12.1,0,2.34,37.015198,-76.299255,0.080622576,TRUE,3,18,0.94,49.17,3.59,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:515,-53,12.1,0,2.33,37.015198,-76.299255,0.080622576,TRUE,3,18,0.85,49.13,3.42,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:554,-50,12.1,0,2.32,37.015198,-76.299255,0.080622576,TRUE,3,18,0.65,49.11,3.1,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:591,-50,12.1,0,2.34,37.015198,-76.299255,0.080622576,TRUE,3,18,0.37,49.05,2.77,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:637,-51,12,0,2.32,37.015198,-76.299255,0.080622576,TRUE,3,18,0.1,48.9,2.42,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:683,-50,12.1,0,2.35,37.015198,-76.299255,0.15132746,TRUE,3,18,-0.1,48.74,2.28,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:729,-50,12.1,0,2.37,37.015198,-76.299255,0.15132746,TRUE,3,18,-0.31,48.6,2.16,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:795,-52,12,0,2.36,37.015198,-76.299255,0.15132746,TRUE,3,18,-0.66,48.16,1.94,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:837,-59,12,0,2.4,37.015198,-76.299255,0.15132746,TRUE,3,18,-1.16,47.92,1.69,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:877,-57,12.1,0,2.46,37.015198,-76.299255,0.2154066,TRUE,3,18,-1.84,47.73,1.58,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:911,-65,12.1,0,2.51,37.015198,-76.299255,0.2154066,TRUE,3,18,-2.71,47.54,1.79,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:07:993,-58,12.1,0,2.58,37.015198,-76.299255,0.2154066,TRUE,3,18,-4.47,47.26,2.38,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:08:085,-56,12.1,0,2.64,37.015198,-76.299255,0.2154066,TRUE,3,18,-4.98,47.15,2.89,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:08:174,-52,12.1,0,2.7,37.015198,-76.299255,0.070710674,TRUE,3,18,-5.16,47.09,3.37,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:08:228,-51,12.1,0,2.74,37.015198,-76.299255,0.070710674,TRUE,3,18,-5.05,47.09,3.98,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:08:245,-51,12.1,0,2.77,37.015198,-76.299255,0.070710674,TRUE,3,18,-4.71,47.13,4.68,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:08:269,-50,12.1,0,2.82,37.015198,-76.299255,0.070710674,TRUE,3,18,-4.46,47.21,5.65,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:08:294,-51,12.1,0,2.87,37.015198,-76.299255,0.070710674,TRUE,3,18,-4.36,47.29,6.58,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:08:305,-55,12.1,0,2.91,37.015198,-76.299255,0.05,TRUE,3,18,-4.26,47.41,7.53,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:08:329,-57,12.1,0,2.95,37.015198,-76.299255,0.05,TRUE,3,18,-4.05,47.54,8.33,15,225,1,3,21,3,FALSE,2,0,0.5
20141101 21:30:08:367,-59,12.1,0,2.99,37.015198,-76.299255,0.05,TRUE,3,18,-3.63,47.69,8.96,15,225,1,3,21,3,FALSE,2,0,0.5
